student_ID,course_ID,subject,semester,section,pre_int,pre_uv,pre_percomp,pre_tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,post_int,post_uv,post_tv,post_percomp,date,intervention_dummy,gender,enrollment_reason,enrollment_status,final_grade,time_spent,ts_60,male_dummy,final_grade_s
89425,PhysA-S116-01,PhysA,S116,01,3.4,4,3.5,3.7142857142857144,3,4,3,3,4,5,4,3,3,4,4,4,4,3.5,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,92.375,2173.1333,36.21888833333333,1,0.7001266996962987
89435,OcnA-S116-01,OcnA,S116,01,5,3.6666666666666665,4.5,4.428571428571429,5,3,4,5,5,4,5,5,4,5,4.75,3.6666666666666665,4.285714285714286,4.5,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,93.83249581,6348.4492,105.80748666666666,0,0.76811187428417
89487,OcnA-S116-01,OcnA,S116,01,5,4,4.5,4.571428571428571,5,4,5,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,81.89782245,2151.1498,35.85249666666667,0,0.21141672191263863
89490,PhysA-S116-01,PhysA,S116,01,3,3,2,3,3,3,2,3,3,4,2,3,2,3,3.25,3.3333333333333335,3.2857142857142856,2.5,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,71.59722222,2046.9998,34.116663333333335,0,-0.2690567725507311
89918,AnPhA-S116-01,AnPhA,S116,01,4.6,4.333333333333333,3.5,4.428571428571429,5,5,3,5,4,4,4,5,4,4,NA,NA,NA,NA,NA,1,F,Learning Preference of the Student,Approved/Enrolled,75.6416,6009.3666,100.15611,0,-0.08040598701426524
89994,FrScA-S216-02,FrScA,S216,02,4.6,3.6666666666666665,4,4.142857142857143,4,3,4,5,5,4,4,5,4,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,90.74492099,2310.3333,38.505554999999994,0,0.6240913482897825
90029,FrScA-S216-01,FrScA,S216,01,4.8,3.6666666666666665,3.5,4.428571428571429,5,4,3,4,5,4,4,5,3,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,68.62302483,766.5663,12.776105,0,-0.40778878634495386
90090,OcnA-S116-02,OcnA,S116,02,5,4,3.5,4.571428571428571,5,4,3,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,96.29815745,1430.217,23.83695,0,0.8831231394417819
90095,FrScA-S116-01,FrScA,S116,01,4.4,4.333333333333333,3.5,4.285714285714286,4,4,4,5,4,5,3,4,4,5,1.5,1,1.2857142857142858,1,NA,1,F,Other,Approved/Enrolled,73.51598174,1476.0832,24.601386666666667,0,-0.17955586279556673
90097,FrScA-S116-03,FrScA,S116,03,4.6,3.3333333333333335,3,4,5,3,3,5,4,4,3,5,3,4,3.75,3,3.4285714285714284,2.5,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,76.97031963,1145.5167,19.091945,0,-0.018427602305301532
90098,FrScA-S116-03,FrScA,S116,03,5,4.666666666666667,4.5,4.857142857142857,5,4,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,86.60045662,1692.6164,28.210273333333337,0,0.430772004361334
90253,BioA-S116-01,BioA,S116,01,NA,3.3333333333333335,3.5,NA,4,2,2,4,NA,3,5,4,5,4,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,64.23548387,1803.8334,30.06389,0,-0.6124464849334925
90274,FrScA-S116-03,FrScA,S116,03,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,94.30365297,1517.5835,25.29305833333333,0,0.7900890913445238
90277,FrScA-S216-01,FrScA,S216,01,4.4,3,3.5,3.857142857142857,5,3,4,4,4,3,3,4,3,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,91.4221219,1097.8003,18.29667166666667,1,0.65567951600974
90305,AnPhA-S116-01,AnPhA,S116,01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,NA,NA,NA,NA,NA,1,F,Scheduling Conflict,Approved/Enrolled,73.4533328,2363.6832,39.39472,0,-0.18247813474614288
90326,PhysA-S116-01,PhysA,S116,01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,77.43055556,509.5167,8.491945,1,0.0030401918646598557
90333,PhysA-S116-01,PhysA,S116,01,4.6,4,5,4.285714285714286,5,4,5,5,4,4,5,4,4,5,NA,NA,NA,NA,NA,1,M,Other,Approved/Enrolled,70.73611111,231.7502,3.8625033333333336,1,-0.30922346720003274
90370,FrScA-S116-03,FrScA,S116,03,4.4,3.6666666666666665,3,4,5,3,3,5,4,4,3,4,4,4,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,63.85159817,3890,64.83333333333333,0,-0.6303529078248811
90372,FrScA-S116-03,FrScA,S116,03,5,4,3.5,4.571428571428571,5,4,3,5,5,5,4,5,3,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,62.73287671,1378.984,22.983066666666666,0,-0.68253588718679
90394,FrScA-S216-01,FrScA,S216,01,5,3.3333333333333335,3.5,4.285714285714286,5,3,3,5,5,4,4,5,3,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,45.59819413,871.2833,14.521388333333334,0,-1.4817864776286662
90395,AnPhA-S116-02,AnPhA,S116,02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,81.1226672,2300.6664,38.34444,0,0.1752594550152772
90396,AnPhA-S116-02,AnPhA,S116,02,4.2,3.3333333333333335,3,3.7142857142857144,4,3,2,5,4,4,4,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,79.3941328,3544.8161,59.080268333333336,0,0.09463163285698105
90398,AnPhA-S116-02,AnPhA,S116,02,NA,4.333333333333333,4,NA,5,4,3,5,5,5,5,NA,4,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,94.9274672,4264.25,71.07083333333334,0,0.8191870270270615
90399,AnPhA-S116-02,AnPhA,S116,02,4.8,4.666666666666667,4.5,4.714285714285714,4,4,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,88.8896,768.4833,12.808055,1,0.5375495410638033
90430,BioA-S116-01,BioA,S116,01,4,3.3333333333333335,3,3.7142857142857144,4,3,3,4,4,4,3,4,3,4,3,3.3333333333333335,3.142857142857143,2.5,NA,1,F,Credit Recovery,Approved/Enrolled,78.86666667,2252.5,37.541666666666664,0,0.07002787297568266
90433,FrScA-S116-01,FrScA,S116,01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,91.09589041,2689.2001,44.82000166666667,1,0.6404623849198664
90466,BioA-S116-01,BioA,S116,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,82.33333333,658.4165,10.973608333333335,0,0.23173121133248628
90516,AnPhA-T116-01,AnPhA,T116,01,4.6,4,3.5,4.428571428571429,5,4,3,4,4,4,4,5,4,5,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,73.8816,250.4331,4.173885,0,-0.1625015281840565
90562,OcnA-S116-01,OcnA,S116,01,NA,3.3333333333333335,4.5,3.4285714285714284,4,3,5,NA,1,4,4,4,3,5,4.75,4.333333333333333,4.571428571428571,4.5,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,77.5561139,1389.3161,23.155268333333332,1,0.008896884973001059
90622,FrScA-S216-01,FrScA,S216,01,3.8,3.3333333333333335,2.5,3.5714285714285716,4,3,2,4,4,4,3,4,3,3,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,89.61625282,1077.1836,17.95306,0,0.5714444027117892
90636,FrScA-S216-01,FrScA,S216,01,3.8,3.6666666666666665,3.5,3.7142857142857144,4,4,3,4,3,4,4,4,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,52.37020316,849.6835,14.161391666666667,1,-1.1659048036942536
90855,FrScA-S116-03,FrScA,S116,03,4.6,4,4,4.285714285714286,5,4,4,5,4,4,4,5,4,4,4.25,4,4.142857142857143,3.5,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,67.956621,1103.0832,18.38472,0,-0.4388733221753359
90861,OcnA-S116-01,OcnA,S116,01,4.2,4,3,4.142857142857143,4,4,3,4,4,4,3,4,4,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,89.12897822,2454.3332,40.90555333333334,1,0.5487153845383265
90878,FrScA-S116-03,FrScA,S116,03,4.6,2.6666666666666665,3.5,3.857142857142857,4,3,4,4,5,3,3,5,2,5,NA,NA,NA,NA,NA,1,M,Scheduling Conflict,Approved/Enrolled,88.52054795,1178.0834,19.634723333333334,1,0.5203350366521149
90956,AnPhA-S116-02,AnPhA,S116,02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,91.912,1550.4668,25.841113333333332,0,0.6785299749453821
90971,AnPhA-S116-02,AnPhA,S116,02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,79.84,3785.2838,63.08806333333334,0,0.11542919483076543
90989,FrScA-S216-01,FrScA,S216,01,4.8,3,3.5,4,5,3,3,5,4,4,4,5,2,5,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,88.48758465,1821.6838,30.361396666666668,0,0.5187974571337959
90996,OcnA-S216-01,OcnA,S216,01,3.8,3.3333333333333335,4,3.5714285714285716,4,3,4,4,4,3,4,4,4,3,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,1.800670017,44.7332,0.7455533333333333,1,-3.524730479875107
91030,PhysA-S116-01,PhysA,S116,01,3.8,4,4.5,3.857142857142857,4,4,4,4,4,5,5,4,3,3,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,92.70833333,1302.8501,21.714168333333337,1,0.715675097489639
91038,PhysA-S116-01,PhysA,S116,01,3.2,3.3333333333333335,2,3.2857142857142856,3,4,2,3,3,4,2,4,2,3,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,76.13888889,1639.4498,27.324163333333335,1,-0.057209850342517736
91065,AnPhA-S116-02,AnPhA,S116,02,4.2,2.6666666666666665,3.5,3.4285714285714284,4,2,3,5,4,3,4,4,3,4,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,60.9642672,1334.7001,22.245001666666667,1,-0.7650330206194547
91066,BioA-S116-01,BioA,S116,01,3.8,3.6666666666666665,4,3.7142857142857144,4,4,3,4,4,4,5,4,3,3,3.25,2.6666666666666665,3,3,NA,1,F,Other,Approved/Enrolled,36.34408602,222.9831,3.7163850000000003,0,-1.9134461442958302
91067,BioA-S116-01,BioA,S116,01,4.2,3.3333333333333335,4,3.857142857142857,4,3,4,4,5,4,4,4,3,4,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,99.75806452,2920.9838,48.68306333333333,0,1.0445111754127128
91163,OcnA-S216-02,OcnA,S216,02,3.6,3.6666666666666665,3,3.7142857142857144,4,4,3,3,4,4,3,4,3,3,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,97.37018425,6243.9003,104.065005,0,0.9331280373363949
91164,AnPhA-S216-02,AnPhA,S216,02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,90.0016,4359.0996,72.65165999999999,0,0.5894189966210805
91173,FrScA-S116-01,FrScA,S116,01,4.8,3.3333333333333335,3.5,4.142857142857143,5,3,3,5,4,3,4,5,4,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,64.38356164,756.0998,12.601663333333333,0,-0.6055393686474891
91175,AnPhA-S116-02,AnPhA,S116,02,4.6,4,4.5,4.285714285714286,5,4,4,5,4,4,5,4,4,5,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,82.1541328,1315.25,21.920833333333334,0,0.22337236787324552
91176,FrScA-S116-04,FrScA,S116,04,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,96.1803653,3868.5332,64.47555333333334,0,0.877628701771439
91212,FrScA-S216-01,FrScA,S216,01,5,4.666666666666667,3.5,4.857142857142857,5,4,3,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,81.6027088,906.8832,15.11472,0,0.19765108850164836
91252,OcnA-S216-02,OcnA,S216,02,4.8,4,4.5,4.428571428571429,5,4,4,5,4,3,5,5,5,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,70.21775544,1479.8998,24.664996666666664,1,-0.3334022679086005
91300,BioA-S116-01,BioA,S116,01,4.2,3.6666666666666665,3.5,3.857142857142857,4,4,3,5,4,4,4,4,3,4,NA,NA,NA,NA,NA,1,F,Scheduling Conflict,Approved/Enrolled,96.26344086,1311.9998,21.866663333333335,0,0.8815037773715432
91313,AnPhA-S216-01,AnPhA,S216,01,4.2,3.3333333333333335,3.5,3.857142857142857,4,3,3,4,5,4,4,5,3,3,NA,NA,NA,NA,NA,0,M,Scheduling Conflict,Approved/Enrolled,84.9536,3134.9666,52.24944333333334,1,0.35395405808408703
91319,AnPhA-S116-02,AnPhA,S116,02,4,4.333333333333333,3.5,4.142857142857143,4,5,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,84.0224,686.2998,11.43833,0,0.3105180535742523
91320,AnPhA-S116-02,AnPhA,S116,02,3.2,3.6666666666666665,3,3.4285714285714284,4,4,3,3,3,4,3,3,3,3,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,29.6533328,584.9166,9.748610000000001,1,-2.2255376252216403
91326,AnPhA-S216-01,AnPhA,S216,01,4.6,4.333333333333333,3,4.428571428571429,5,5,5,5,5,5,1,3,3,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,47.0544,657.1668,10.952779999999999,0,-1.413861472542145
91340,FrScA-S116-02,FrScA,S116,02,5,4,3,4.571428571428571,5,3,3,5,5,4,3,5,5,5,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,85.38356164,1182.9332,19.715553333333332,0,0.3740097021284344
91351,BioA-S116-01,BioA,S116,01,3.8,4,4,3.857142857142857,4,4,5,4,4,4,3,4,4,3,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,6.747311828,206.2335,3.4372249999999998,0,-3.2939934137119464
91410,FrScA-S216-02,FrScA,S216,02,3.4,3.3333333333333335,2.5,3.4285714285714284,4,3,1,3,3,4,4,4,3,3,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,61.173814900000004,857.6167,14.293611666666667,1,-0.7552586275328722
91471,FrScA-S116-01,FrScA,S116,01,4.8,4.333333333333333,4.5,4.571428571428571,5,4,4,5,5,5,5,4,4,5,NA,NA,NA,NA,NA,1,M,Other,Approved/Enrolled,65.98173516,946.7998,15.779996666666667,1,-0.5309922550067896
91550,FrScA-S216-02,FrScA,S216,02,3.8,4,2,3.857142857142857,4,3,2,4,3,5,2,4,4,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,69.97742664,1722.1833,28.703055,0,-0.3446124513714906
91574,AnPhA-S116-02,AnPhA,S116,02,4,3.6666666666666665,3,3.857142857142857,4,3,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,M,Scheduling Conflict,Approved/Enrolled,81.8309328,2999.75,49.99583333333333,1,0.2082966412220656
91607,FrScA-S216-02,FrScA,S216,02,4.4,4.333333333333333,4,4.428571428571429,4,4,4,4,5,5,4,4,4,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,70.54176072,608.0833,10.134721666666668,1,-0.3182889788157201
91611,BioA-S116-01,BioA,S116,01,4,3,3,3.5714285714285716,4,4,3,4,5,3,3,4,2,3,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,92.90322581,616.3672,10.272786666666667,0,0.7247658949984584
91619,AnPhA-S116-02,AnPhA,S116,02,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,35.832,1272.2331,21.203885,1,-1.9373324959647986
91624,BioA-S116-01,BioA,S116,01,5,3.6666666666666665,4,4.428571428571429,5,4,3,5,5,4,5,5,3,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,78.54946237,583.1167,9.718611666666668,1,0.05523181691324802
91633,PhysA-S116-01,PhysA,S116,01,4.8,4.333333333333333,4,4.571428571428571,5,5,3,5,5,5,5,5,3,4,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,81.52777778,1510.7002,25.178336666666667,1,0.19415591654863407
91634,AnPhA-S116-02,AnPhA,S116,02,4,3.6666666666666665,3.5,3.857142857142857,4,4,3,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,84.9893328,1857.8168,30.963613333333335,0,0.3556208214667645
91635,OcnA-S116-01,OcnA,S116,01,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.5,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,73.48743719,3797.3334,63.28889,0,-0.18088732886357736
91672,AnPhA-S116-02,AnPhA,S116,02,3.6,4,2,4,4,4,2,2,4,4,2,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,92.8824,2763.0331,46.05055166666667,0,0.7237944710539991
91709,AnPhA-S116-02,AnPhA,S116,02,4.2,3.6666666666666665,3.5,3.857142857142857,4,4,3,5,4,4,4,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,87.2928,4315.8839,71.93139833333333,0,0.4630664955297559
91771,AnPhA-S116-02,AnPhA,S116,02,5,4,4.5,4.571428571428571,5,4,5,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,28.48,540.5001,9.008334999999999,1,-2.2802679611240646
91818,OcnA-S116-01,OcnA,S116,01,4,3.6666666666666665,3.5,3.857142857142857,4,4,3,4,4,4,4,4,3,4,3.75,4,3.857142857142857,3.5,NA,1,M,Other,Approved/Enrolled,96.46231156,1651.5005,27.525008333333336,1,0.890780139723427
91821,PhysA-S116-01,PhysA,S116,01,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,M,Other,Approved/Enrolled,93.95833333,377.7002,6.295003333333333,1,0.7739815897977297
91932,AnPhA-S116-02,AnPhA,S116,02,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,82.6117328,1182.9667,19.716111666666666,1,0.24471720857739132
91943,FrScA-S216-02,FrScA,S216,02,5,4.666666666666667,4.5,4.857142857142857,5,5,5,5,5,4,4,5,5,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,91.64785553,3429.0336,57.150560000000006,0,0.6662089049387582
92021,OcnA-S116-02,OcnA,S116,02,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,86.76716918,758.3668,12.639446666666666,0,0.43854834403917536
92124,FrScA-S216-01,FrScA,S216,01,4.2,2.6666666666666665,3.5,3.4285714285714284,4,2,3,5,4,3,4,4,3,4,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,75.16930023,918.1832,15.303053333333335,1,-0.10243650133955927
92143,FrScA-S116-01,FrScA,S116,01,3.8,3,3.5,3.4285714285714284,4,3,3,4,4,3,4,4,3,3,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,93.37899543,1792.1003,29.868338333333334,0,0.7469582611496214
92152,BioA-S116-01,BioA,S116,01,3.4,4,2.5,3.5714285714285716,3,4,2,4,4,4,3,3,4,3,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,93.48064516,3214.3998,53.573330000000006,0,0.7516997325099126
92185,AnPhA-S116-02,AnPhA,S116,02,4.8,4.666666666666667,4,4.714285714285714,5,5,4,5,5,5,4,5,4,4,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,91.8528,6162.1998,102.70333000000001,0,0.6757685794696708
92214,FrScA-S116-01,FrScA,S116,01,3.4,4,4,3.7142857142857144,4,5,3,3,4,4,5,3,3,3,4,4.333333333333333,4.142857142857143,3,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,84.64611872,1101.833,18.363883333333334,1,0.339611534174326
92510,BioA-S116-01,BioA,S116,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,M,Other,Approved/Enrolled,91.90860215,295.5494,4.925823333333333,1,0.6783714815734703
92511,PhysA-S116-01,PhysA,S116,01,2.6,3.6666666666666665,3,2.857142857142857,3,4,2,4,2,5,4,2,2,2,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,67.49305556,125.0666,2.084443333333333,1,-0.4604964219846611
92604,FrScA-S116-03,FrScA,S116,03,3.2,3,2.5,3.2857142857142856,4,3,2,2,4,4,3,4,2,2,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,7.2031963470000004,811.4334,13.52389,0,-3.272728591951585
92606,BioA-S116-01,BioA,S116,01,3.2,3,2.5,3.142857142857143,4,3,3,3,3,3,2,3,3,3,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,5.698924731,10.1498,0.16916333333333336,1,-3.3428956330776516
92633,BioA-S116-01,BioA,S116,01,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,3.010752688,571.2834,9.52139,1,-3.468285939116055
92724,PhysA-S116-01,PhysA,S116,01,4.2,4,4,4.142857142857143,5,4,4,4,4,5,4,4,3,4,4,4,4,3.5,NA,1,M,Other,Approved/Enrolled,93.88888889,2700.6668,45.011113333333334,1,0.77074234043237
92725,PhysA-S116-01,PhysA,S116,01,4,3.3333333333333335,3.5,3.7142857142857144,4,2,3,4,4,4,4,4,4,4,4,2.6666666666666665,3.4285714285714284,3,NA,1,M,Other,Approved/Enrolled,96.59722222,2058.4167,34.306945000000006,1,0.8970730736110826
92726,PhysA-S116-01,PhysA,S116,01,2.4,3.6666666666666665,2.5,3,2,3,2,2,3,5,3,2,3,3,3.75,3.3333333333333335,3.5714285714285716,3.5,NA,1,M,Other,Approved/Enrolled,98.19444444,1901.9166,31.69861,1,0.9715758136788755
92727,PhysA-S116-01,PhysA,S116,01,4,4,4.5,4,4,4,5,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,M,Other,Approved/Enrolled,98.05555556,898,14.966666666666667,1,0.9650973149481562
92729,PhysA-S116-01,PhysA,S116,01,3.8,4,2.5,3.857142857142857,4,4,2,4,4,4,3,4,4,3,4.25,3.6666666666666665,4,3.5,NA,1,M,Other,Approved/Enrolled,94.23611111,1691.5998,28.19333,1,0.7869385881920722
92732,PhysA-S116-01,PhysA,S116,01,3.6,3.3333333333333335,3,3.4285714285714284,3,3,3,4,4,4,3,4,3,3,2.75,3.3333333333333335,3,2.5,NA,1,M,Other,Approved/Enrolled,92.91666667,2199.3,36.655,1,0.7253928465186218
92733,PhysA-S116-01,PhysA,S116,01,4.2,3.6666666666666665,3,3.857142857142857,4,3,3,5,4,5,3,4,3,4,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,94.16666667,1020.5828,17.009713333333334,0,0.7836993388267125
92740,PhysA-S116-01,PhysA,S116,01,3.8,3.6666666666666665,3.5,3.857142857142857,4,4,3,3,4,4,4,4,3,4,3.75,3.6666666666666665,3.7142857142857144,4,NA,1,M,Other,Approved/Enrolled,98.61111111,1272.7001,21.211668333333332,1,0.99101131127038955
92741,PhysA-S116-01,PhysA,S116,01,4,4,4.5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,NA,1,F,Other,Approved/Enrolled,98.19444444,5373.3502,89.55583666666666,0,0.9715758136788755
92743,PhysA-S116-01,PhysA,S116,01,4.4,3.6666666666666665,3.5,4.142857142857143,5,4,3,4,4,4,4,4,3,5,3.75,3,3.4285714285714284,1.5,NA,1,M,Other,Approved/Enrolled,92.84722222,1711.0164,28.516939999999998,1,0.7221535966868106
94070,FrScA-S216-01,FrScA,S216,01,4.4,4,3.5,4.285714285714286,5,4,3,4,4,4,4,4,4,5,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,93.67945824,2469.4006,41.15667666666666,1,0.7609734071657271
94135,FrScA-S216-01,FrScA,S216,01,4.4,3.6666666666666665,3.5,4.142857142857143,5,4,3,4,4,4,4,5,3,4,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,85.89164786,706.2332,11.770553333333334,0,0.3977094823510563
94156,FrScA-S216-01,FrScA,S216,01,3.8,3,3,3.4285714285714284,4,3,3,4,3,3,3,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,95.03386005,2598.5669,43.30944833333333,0,0.8241497421391905
94172,FrScA-S216-01,FrScA,S216,01,4.2,4,4,4,4,4,3,5,4,4,5,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,90.97065463,1835.5833,30.593055,0,0.6346207376852524
94189,PhysA-S216-01,PhysA,S216,01,3.2,3.3333333333333335,3,3.2857142857142856,3,3,3,3,4,4,3,3,3,3,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,90.44444444,2321.7998,38.696663333333326,0,0.6100755613687132
94240,OcnA-S216-02,OcnA,S216,02,5,4.333333333333333,4.5,4.714285714285714,5,4,4,5,5,4,5,5,5,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,87.09380235,2276.3169,37.938615,0,0.4537842115705136
94246,AnPhA-S216-01,AnPhA,S216,01,4,4,4,4,4,4,4,4,4,5,4,4,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,35.692,1351.9003,22.531671666666668,1,-1.9438628231033048
94251,PhysA-S216-01,PhysA,S216,01,4,3,3,3.5714285714285716,4,3,3,4,4,3,3,4,3,4,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,96.94444444,4552.0833,75.868055,0,0.9132693213707848
94257,FrScA-S216-01,FrScA,S216,01,5,3.6666666666666665,4,4.428571428571429,5,4,3,5,5,4,5,5,3,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,90.29345372,1175.833,19.597216666666668,0,0.603032569965295
